iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
AUS,Oceania,Australia,2020-03-13,156,30,3,0,6.118,1.176,0.118,0.0,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-14,197,41,3,0,7.726,1.608,0.118,0.0,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-15,249,52,3,0,9.765,2.039,0.118,0.0,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-16,298,49,5,2,11.686,1.922,0.196,0.078,,,,,,,,27.78,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-17,375,77,5,0,14.706,3.02,0.196,0.0,,,,,,,,27.78,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-18,454,79,5,0,17.804,3.098,0.196,0.0,,,,,,,,33.33,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-19,565,111,6,1,22.157,4.353,0.235,0.039,,,,,,,,41.67,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-20,709,144,6,0,27.804,5.647,0.235,0.0,,,,,,,,44.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-21,874,165,7,1,34.275,6.471,0.275,0.039,,,,,,,,44.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-22,1098,224,7,0,43.059,8.784,0.275,0.0,143056.0,,5.61,,,,tests performed,44.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-23,1709,611,7,0,67.02,23.961,0.275,0.0,,,,,,,tests performed,50.0,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-24,1823,114,7,0,71.491,4.471,0.275,0.0,,,,,,,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-25,2423,600,8,1,95.02,23.53,0.314,0.039,,,,,,,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-26,2799,376,11,3,109.765,14.745,0.431,0.118,,,,,,,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-27,3166,367,13,2,124.157,14.392,0.51,0.078,,,,,,,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-28,3378,212,13,0,132.471,8.314,0.51,0.0,,,,,,,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-29,3809,431,14,1,149.373,16.902,0.549,0.039,211261.0,,8.285,,9744.0,0.382,tests performed,71.3,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-30,4093,284,16,2,160.511,11.137,0.627,0.078,,,,,10105.0,0.396,tests performed,71.3,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-03-31,4557,464,19,3,178.707,18.196,0.745,0.118,,,,,10466.0,0.41,tests performed,71.3,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-01,4707,150,20,1,184.589,5.882,0.784,0.039,,,,,10827.0,0.425,tests performed,71.3,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-02,4976,269,21,1,195.138,10.549,0.824,0.039,,,,,11187.0,0.439,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-03,5224,248,23,2,204.864,9.726,0.902,0.078,,,,,11548.0,0.453,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-04,5548,324,30,7,217.57,12.706,1.176,0.275,,,,,11909.0,0.467,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-05,5687,139,34,4,223.021,5.451,1.333,0.157,297154.0,,11.653,,12270.0,0.481,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-06,5744,57,36,2,225.256,2.235,1.412,0.078,302663.0,5509.0,11.869,0.216,11305.0,0.443,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-07,5844,100,42,6,229.178,3.922,1.647,0.235,310700.0,8037.0,12.184,0.315,10700.0,0.42,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-08,5956,112,45,3,233.57,4.392,1.765,0.118,319368.0,8668.0,12.524,0.34,10185.0,0.399,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-09,6052,96,50,5,237.334,3.765,1.961,0.196,330134.0,10766.0,12.946,0.422,9970.0,0.391,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-10,6152,100,52,2,241.256,3.922,2.039,0.078,338346.0,8212.0,13.269,0.322,9390.0,0.368,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-11,6238,86,54,2,244.629,3.373,2.118,0.078,347847.0,9501.0,13.641,0.373,8995.0,0.353,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-12,6289,51,57,3,246.629,2.0,2.235,0.118,353941.0,6094.0,13.88,0.239,8112.0,0.318,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-13,6322,33,61,4,247.923,1.294,2.392,0.157,362136.0,8195.0,14.201,0.321,8496.0,0.333,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-14,6366,44,61,0,249.648,1.725,2.392,0.0,366493.0,4357.0,14.372,0.171,7970.0,0.313,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-15,6416,50,61,0,251.609,1.961,2.392,0.0,371377.0,4884.0,14.564,0.192,7430.0,0.291,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-16,6458,42,63,2,253.256,1.647,2.471,0.078,380003.0,8626.0,14.902,0.338,7124.0,0.279,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-17,6497,39,63,0,254.786,1.529,2.471,0.0,391530.0,11527.0,15.354,0.452,7598.0,0.298,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-18,6533,36,67,4,256.197,1.412,2.627,0.157,406510.0,14980.0,15.942,0.587,8380.0,0.329,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-19,6586,53,69,2,258.276,2.078,2.706,0.078,420996.0,14486.0,16.51,0.568,9579.0,0.376,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-20,6612,26,70,1,259.295,1.02,2.745,0.039,431734.0,10738.0,16.931,0.421,9943.0,0.39,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-21,6625,13,71,1,259.805,0.51,2.784,0.039,439842.0,8108.0,17.249,0.318,10478.0,0.411,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-22,6647,22,74,3,260.668,0.863,2.902,0.118,452441.0,12599.0,17.743,0.494,11581.0,0.454,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-23,6654,7,74,0,260.942,0.275,2.902,0.0,466659.0,14218.0,18.3,0.558,12379.0,0.485,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-24,6667,13,75,1,261.452,0.51,2.941,0.039,482370.0,15711.0,18.917,0.616,12977.0,0.509,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-25,6687,20,79,4,262.237,0.784,3.098,0.157,494257.0,11887.0,19.383,0.466,12535.0,0.492,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-26,6703,16,81,2,262.864,0.627,3.176,0.078,506449.0,12192.0,19.861,0.478,12208.0,0.479,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-27,6713,10,83,2,263.256,0.392,3.255,0.078,517063.0,10614.0,20.277,0.416,12190.0,0.478,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-28,6725,12,84,1,263.727,0.471,3.294,0.039,530679.0,13616.0,20.811,0.534,12977.0,0.509,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-29,6738,13,88,4,264.237,0.51,3.451,0.157,544410.0,13731.0,21.35,0.538,13138.0,0.515,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-04-30,6746,8,90,2,264.55,0.314,3.529,0.078,563641.0,19231.0,22.104,0.754,13855.0,0.543,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-01,6762,16,92,2,265.178,0.627,3.608,0.078,588868.0,25227.0,23.093,0.989,15214.0,0.597,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-02,6767,5,93,1,265.374,0.196,3.647,0.039,611583.0,22715.0,23.984,0.891,16761.0,0.657,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-03,6783,16,93,0,266.001,0.627,3.647,0.0,633107.0,21524.0,24.828,0.844,18094.0,0.71,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-04,6801,18,95,2,266.707,0.706,3.726,0.078,650214.0,17107.0,25.499,0.671,19022.0,0.746,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-05,6825,24,95,0,267.648,0.941,3.726,0.0,664756.0,14542.0,26.069,0.57,19154.0,0.751,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-06,6849,24,96,1,268.589,0.941,3.765,0.039,688656.0,23900.0,27.006,0.937,20607.0,0.808,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-07,6875,26,97,1,269.609,1.02,3.804,0.039,722549.0,33893.0,28.335,1.329,22701.0,0.89,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-08,6896,21,97,0,270.433,0.824,3.804,0.0,757250.0,34701.0,29.696,1.361,24055.0,0.943,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-09,6914,18,97,0,271.139,0.706,3.804,0.0,795456.0,38206.0,31.194,1.498,26268.0,1.03,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-10,6929,15,97,0,271.727,0.588,3.804,0.0,827872.0,32416.0,32.466,1.271,27824.0,1.091,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-11,6941,12,97,0,272.197,0.471,3.804,0.0,855119.0,27247.0,33.534,1.069,29272.0,1.148,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-12,6948,7,97,0,272.472,0.275,3.804,0.0,877927.0,22808.0,34.429,0.894,30453.0,1.194,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-13,6964,16,97,0,273.099,0.627,3.804,0.0,909025.0,31098.0,35.648,1.22,31481.0,1.235,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-14,6975,11,98,1,273.531,0.431,3.843,0.039,943480.0,34455.0,36.999,1.351,31562.0,1.238,tests performed,69.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-15,6989,14,98,0,274.08,0.549,3.843,0.0,983816.0,40336.0,38.581,1.582,32367.0,1.269,tests performed,65.74,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-16,7019,30,98,0,275.256,1.176,3.843,0.0,1015652.0,31836.0,39.83,1.248,31457.0,1.234,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-17,7036,17,98,0,275.923,0.667,3.843,0.0,1042126.0,26474.0,40.868,1.038,30608.0,1.2,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-18,7045,9,98,0,276.276,0.353,3.843,0.0,1062034.0,19908.0,41.649,0.781,29559.0,1.159,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-19,7060,15,99,1,276.864,0.588,3.882,0.039,1085870.0,23836.0,42.583,0.935,29706.0,1.165,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-20,7068,8,99,0,277.178,0.314,3.882,0.0,1111567.0,25697.0,43.591,1.008,28935.0,1.135,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-21,7079,11,100,1,277.609,0.431,3.922,0.039,1137684.0,26117.0,44.615,1.024,27743.0,1.088,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-22,7081,2,100,0,277.688,0.078,3.922,0.0,1170682.0,32998.0,45.909,1.294,26695.0,1.047,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-23,7095,14,101,1,278.237,0.549,3.961,0.039,1192262.0,21580.0,46.756,0.846,25230.0,0.989,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-24,7106,11,102,1,278.668,0.431,4.0,0.039,1224795.0,32533.0,48.031,1.276,26096.0,1.023,tests performed,64.35,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-25,7109,3,102,0,278.786,0.118,4.0,0.0,1244200.0,19405.0,48.792,0.761,26024.0,1.021,tests performed,62.5,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-26,7118,9,102,0,279.139,0.353,4.0,0.0,1288223.0,44023.0,50.519,1.726,28908.0,1.134,tests performed,62.5,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-27,7133,15,102,0,279.727,0.588,4.0,0.0,1338321.0,50098.0,52.483,1.965,32393.0,1.27,tests performed,62.5,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-28,7139,6,102,0,279.962,0.235,4.0,0.0,1367444.0,29123.0,53.626,1.142,32823.0,1.287,tests performed,62.5,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-29,7150,11,102,0,280.393,0.431,4.0,0.0,1397622.0,30178.0,54.809,1.183,32420.0,1.271,tests performed,60.65,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-30,7173,23,102,0,281.295,0.902,4.0,0.0,1428538.0,30916.0,56.021,1.212,33754.0,1.324,tests performed,60.65,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-05-31,7185,12,102,0,281.766,0.471,4.0,0.0,1454568.0,26030.0,57.042,1.021,32825.0,1.287,tests performed,60.65,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-01,7195,10,102,0,282.158,0.392,4.0,0.0,1472220.0,17652.0,57.734,0.692,32574.0,1.277,tests performed,59.26,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-02,7204,9,102,0,282.511,0.353,4.0,0.0,1490387.0,18167.0,58.447,0.712,28881.0,1.133,tests performed,59.26,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-03,7221,17,102,0,283.178,0.667,4.0,0.0,1512700.0,22313.0,59.322,0.875,24911.0,0.977,tests performed,59.26,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-04,7229,8,102,0,283.492,0.314,4.0,0.0,1546329.0,33629.0,60.641,1.319,25555.0,1.002,tests performed,59.26,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-05,7240,11,102,0,283.923,0.431,4.0,0.0,1579192.0,32863.0,61.929,1.289,25939.0,1.017,tests performed,59.26,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-06,7251,11,102,0,284.354,0.431,4.0,0.0,1590588.0,11396.0,62.376,0.447,23150.0,0.908,tests performed,59.26,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-07,7255,4,102,0,284.511,0.157,4.0,0.0,1617462.0,26874.0,63.43,1.054,23271.0,0.913,tests performed,,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-08,7260,5,102,0,284.707,0.196,4.0,0.0,1633515.0,16053.0,64.06,0.63,23042.0,0.904,tests performed,,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-09,7265,5,102,0,284.903,0.196,4.0,0.0,,,,,,,,,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-10,7267,2,102,0,284.982,0.078,4.0,0.0,,,,,,,,,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
AUS,Oceania,Australia,2020-06-11,7276,9,102,0,285.335,0.353,4.0,0.0,,,,,,,,,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84
NZL,Oceania,New Zealand,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
NZL,Oceania,New Zealand,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61
